Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-06; 00:00:32; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 113°; 168°; 100%; 35%; 40%; 0%; 87.8%; 428°; 78°; 75°; 100%; 0°; 30°; 28°; 40°; 34°; 127°; 127°; 11035; 16899h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.95A; 
2025-01-06; 17:34:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 76°; 39°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 17:35:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 76°; 39°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-06; 17:36:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 76°; 39°; 0%; 2°; 28°; 29°; 40°; 41°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 17:37:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 76°; 39°; 0%; 2°; 28°; 30°; 40°; 41°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 17:38:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 76°; 38°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 17:39:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 38°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 17:40:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 38°; 0%; 2°; 28°; 28°; 40°; 39°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-06; 17:41:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 76°; 38°; 0%; 2°; 28°; 28°; 40°; 39°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 17:42:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 38°; 0%; 2°; 28°; 28°; 40°; 39°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 17:43:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 38°; 0%; 2°; 28°; 28°; 40°; 39°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 17:44:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 38°; 0%; 2°; 28°; 27°; 40°; 39°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 17:45:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 38°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 17:46:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 38°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 17:47:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 38°; 0%; 2°; 28°; 28°; 40°; 40°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 17:48:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 38°; 0%; 2°; 28°; 29°; 40°; 40°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 17:49:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 38°; 0%; 2°; 28°; 29°; 40°; 40°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 17:50:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 38°; 0%; 2°; 28°; 30°; 40°; 41°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 17:51:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 38°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 17:52:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 38°; 0%; 2°; 28°; 28°; 40°; 41°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 17:53:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 38°; 0%; 2°; 28°; 28°; 40°; 42°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 17:54:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 38°; 0%; 2°; 28°; 28°; 40°; 42°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 17:55:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 249°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 38°; 0%; 2°; 28°; 28°; 40°; 42°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 17:56:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 38°; 0%; 2°; 28°; 28°; 40°; 42°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-01-06; 17:57:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 37°; 0%; 2°; 28°; 28°; 40°; 42°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 17:58:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 37°; 0%; 2°; 28°; 28°; 40°; 42°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 17:59:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 37°; 0%; 2°; 28°; 28°; 40°; 39°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 18:00:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 37°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-06; 18:01:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 37°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 18:02:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 37°; 0%; 2°; 28°; 30°; 40°; 37°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 18:03:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 37°; 0%; 2°; 28°; 28°; 40°; 37°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 18:04:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 37°; 0%; 2°; 28°; 28°; 40°; 39°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 18:05:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 36°; 0%; 2°; 28°; 28°; 40°; 43°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 18:06:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 36°; 0%; 2°; 28°; 28°; 40°; 44°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 18:07:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 36°; 0%; 2°; 28°; 28°; 40°; 45°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 18:08:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 36°; 0%; 2°; 29°; 28°; 41°; 40°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 18:09:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 36°; 0%; 2°; 29°; 28°; 41°; 36°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 18:10:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 36°; 0%; 1°; 29°; 28°; 41°; 34°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.32A; 
2025-01-06; 18:11:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 74.7%; 403°; 75°; 36°; 0%; 1°; 29°; 28°; 41°; 38°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 18:12:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 74.7%; 404°; 75°; 36°; 0%; 1°; 29°; 28°; 41°; 46°; 127°; 127°; 11036; 16901h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 18:13:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 74.7%; 403°; 75°; 36°; 0%; 1°; 29°; 29°; 41°; 49°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 18:14:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 74.7%; 403°; 75°; 36°; 0%; 1°; 29°; 30°; 41°; 38°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 18:15:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 74.7%; 403°; 75°; 36°; 0%; 1°; 29°; 32°; 41°; 32°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.32A; 
2025-01-06; 18:16:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 74.7%; 403°; 75°; 36°; 0%; 1°; 29°; 29°; 41°; 38°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 18:17:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 74.7%; 403°; 75°; 36°; 0%; 1°; 29°; 28°; 41°; 52°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 18:18:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 74.7%; 403°; 75°; 36°; 0%; 1°; 29°; 28°; 41°; 48°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 18:19:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 74.7%; 403°; 75°; 36°; 0%; 1°; 29°; 28°; 41°; 34°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 18:20:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 74.7%; 403°; 75°; 36°; 0%; 1°; 29°; 28°; 41°; 30°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.32A; 
2025-01-06; 18:21:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 74.7%; 403°; 75°; 36°; 0%; 1°; 29°; 28°; 41°; 42°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 18:22:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 74.7%; 403°; 75°; 36°; 0%; 1°; 29°; 28°; 41°; 54°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 18:23:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 74.7%; 403°; 75°; 36°; 0%; 1°; 29°; 28°; 41°; 42°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 18:24:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 74.7%; 403°; 75°; 36°; 0%; 1°; 29°; 28°; 41°; 32°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 18:25:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 121°; 64%; 0%; 0%; 0%; 74.7%; 403°; 75°; 36°; 0%; 1°; 29°; 28°; 41°; 32°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 18:26:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 19%; 0%; 0%; 0%; 74.7%; 403°; 75°; 36°; 0%; 1°; 29°; 29°; 41°; 46°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 18:27:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 21%; 0%; 0%; 0%; 74.7%; 403°; 75°; 36°; 0%; 1°; 29°; 30°; 41°; 54°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 18:28:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 24%; 0%; 0%; 0%; 74.7%; 403°; 75°; 35°; 0%; 1°; 29°; 32°; 41°; 38°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 18:29:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 27%; 0%; 0%; 0%; 74.7%; 403°; 75°; 35°; 0%; 1°; 29°; 29°; 41°; 30°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 18:30:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 31%; 0%; 0%; 0%; 74.7%; 403°; 75°; 35°; 0%; 1°; 29°; 28°; 41°; 36°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 18:31:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 34%; 0%; 0%; 0%; 74.7%; 403°; 75°; 35°; 0%; 1°; 29°; 28°; 41°; 51°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 18:32:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 37%; 0%; 0%; 0%; 74.7%; 403°; 75°; 35°; 0%; 1°; 29°; 28°; 41°; 47°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 18:33:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 41%; 0%; 0%; 0%; 74.7%; 403°; 75°; 35°; 0%; 1°; 29°; 28°; 41°; 33°; 127°; 127°; 11036; 16901h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 18:34:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 44%; 0%; 0%; 0%; 74.7%; 403°; 75°; 35°; 0%; 1°; 29°; 28°; 41°; 32°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 18:35:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 47%; 0%; 0%; 0%; 74.7%; 403°; 75°; 35°; 0%; 1°; 29°; 28°; 41°; 46°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 18:36:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 51%; 0%; 0%; 0%; 74.7%; 403°; 75°; 34°; 0%; 1°; 29°; 28°; 41°; 54°; 127°; 127°; 11036; 16901h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-06; 18:37:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 54%; 0%; 0%; 0%; 74.7%; 403°; 75°; 34°; 0%; 1°; 29°; 28°; 41°; 37°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 18:38:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 57%; 0%; 0%; 0%; 74.7%; 403°; 75°; 34°; 0%; 1°; 29°; 28°; 41°; 30°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 18:39:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 61%; 0%; 0%; 0%; 74.7%; 403°; 75°; 34°; 0%; 1°; 29°; 28°; 41°; 39°; 127°; 127°; 11036; 16901h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 18:40:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 64%; 0%; 0%; 0%; 74.7%; 403°; 75°; 34°; 0%; 1°; 29°; 28°; 41°; 54°; 127°; 127°; 11036; 16901h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 18:41:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 67%; 0%; 0%; 0%; 74.7%; 403°; 75°; 34°; 0%; 1°; 29°; 32°; 41°; 42°; 127°; 127°; 11036; 16901h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 18:42:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.7%; 403°; 75°; 34°; 0%; 1°; 29°; 28°; 41°; 32°; 127°; 127°; 11036; 16901h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 18:43:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.7%; 403°; 75°; 34°; 0%; 1°; 29°; 28°; 41°; 34°; 127°; 127°; 11036; 16901h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 18:44:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.7%; 403°; 75°; 34°; 0%; 1°; 29°; 28°; 41°; 50°; 127°; 127°; 11036; 16901h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 18:45:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.7%; 403°; 75°; 34°; 0%; 1°; 29°; 28°; 41°; 49°; 127°; 127°; 11036; 16901h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 18:46:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.7%; 403°; 75°; 34°; 0%; 1°; 29°; 28°; 41°; 34°; 127°; 127°; 11036; 16901h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 18:47:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.7%; 403°; 75°; 34°; 0%; 1°; 29°; 28°; 41°; 32°; 127°; 127°; 11036; 16901h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 18:48:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.7%; 403°; 75°; 34°; 0%; 1°; 29°; 28°; 41°; 45°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 18:49:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.7%; 403°; 75°; 34°; 0%; 1°; 29°; 28°; 41°; 52°; 127°; 127°; 11036; 16901h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 18:50:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.7%; 403°; 74°; 34°; 0%; 1°; 29°; 28°; 41°; 36°; 127°; 127°; 11036; 16901h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 18:51:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.7%; 403°; 74°; 34°; 0%; 1°; 29°; 28°; 41°; 30°; 127°; 127°; 11036; 16901h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 18:52:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.7%; 403°; 74°; 34°; 0%; 1°; 29°; 29°; 41°; 42°; 127°; 127°; 11036; 16901h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 18:53:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.7%; 403°; 74°; 34°; 0%; 1°; 29°; 30°; 41°; 54°; 127°; 127°; 11036; 16901h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 18:54:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.7%; 403°; 74°; 33°; 0%; 1°; 29°; 32°; 41°; 38°; 127°; 127°; 11036; 16901h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 18:55:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.7%; 403°; 74°; 33°; 0%; 1°; 29°; 28°; 41°; 30°; 127°; 127°; 11036; 16901h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
