Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-12-14; 17:22:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 87.5%; 406°; 75°; 40°; 0%; 0°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 17:23:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 87.5%; 406°; 75°; 40°; 0%; 0°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 17:24:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 87.5%; 406°; 75°; 40°; 0%; 0°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 17:25:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 249°; 74%; 0%; 0%; 0%; 87.5%; 406°; 74°; 40°; 0%; 0°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 17:26:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.5%; 406°; 75°; 40°; 0%; 0°; 29°; 29°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 17:27:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.5%; 406°; 74°; 39°; 0%; 0°; 29°; 29°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 17:28:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.5%; 406°; 74°; 39°; 0%; 0°; 29°; 30°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 17:29:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.5%; 406°; 74°; 39°; 0%; 0°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2024-12-14; 17:30:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.5%; 406°; 74°; 39°; 0%; 0°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 17:31:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.5%; 406°; 74°; 39°; 0%; 0°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 17:32:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.5%; 406°; 74°; 38°; 0%; 0°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-14; 17:33:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.5%; 406°; 74°; 38°; 0%; 0°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 17:34:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.5%; 406°; 74°; 38°; 0%; 0°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 17:35:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.5%; 406°; 74°; 38°; 0%; 0°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 17:36:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.5%; 406°; 74°; 38°; 0%; 0°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-14; 17:37:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.5%; 406°; 74°; 38°; 0%; 0°; 29°; 29°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-14; 17:38:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 247°; 72%; 0%; 0%; 0%; 87.5%; 406°; 74°; 38°; 0%; 0°; 29°; 29°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 17:39:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 38°; 0%; 0°; 29°; 29°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 17:40:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 38°; 0%; 0°; 29°; 29°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 17:41:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 38°; 0%; 0°; 29°; 30°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-14; 17:42:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 38°; 0%; 0°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 17:43:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 38°; 0%; 0°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 17:44:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 38°; 0%; 0°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 17:45:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 38°; 0%; 0°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 17:46:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 38°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 17:47:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 37°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-14; 17:48:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 37°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 17:49:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 37°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 17:50:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 37°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-14; 17:51:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 37°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-14; 17:52:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 37°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.32A; 
2024-12-14; 17:53:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 17:54:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 29°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 17:55:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2024-12-14; 17:56:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-14; 17:57:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 17:58:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-14; 17:59:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 18:00:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 18:01:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 18:02:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-14; 18:03:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 29°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 18:04:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 28°; 42°; 40°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 18:05:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 28°; 42°; 40°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2024-12-14; 18:06:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 29°; 42°; 40°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-14; 18:07:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 29°; 42°; 40°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-14; 18:08:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 28°; 42°; 40°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 18:09:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 28°; 42°; 40°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 18:10:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 28°; 42°; 40°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-14; 18:11:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 28°; 42°; 40°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 18:12:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 28°; 42°; 40°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-14; 18:13:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 28°; 42°; 39°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 18:14:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 36°; 0%; 0°; 29°; 28°; 42°; 39°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 18:15:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 35°; 0%; 0°; 29°; 28°; 42°; 40°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 18:16:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 35°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-14; 18:17:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 35°; 0%; 0°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-14; 18:18:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 35°; 0%; 0°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 18:19:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 35°; 0%; 0°; 29°; 29°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-14; 18:20:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 248°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 35°; 0%; 0°; 29°; 29°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 18:21:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 35°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-14; 18:22:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 34°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 18:23:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 34°; 0%; 0°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 18:24:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 34°; 0%; 1°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 18:25:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 34°; 0%; 1°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 18:26:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 34°; 0%; 1°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 18:27:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 34°; 0%; 1°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 18:28:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 34°; 0%; 1°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 18:29:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 34°; 0%; 1°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 18:30:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 34°; 0%; 1°; 29°; 28°; 42°; 40°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-14; 18:31:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 34°; 0%; 1°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 18:32:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 34°; 0%; 1°; 29°; 29°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 18:33:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 34°; 0%; 1°; 29°; 28°; 42°; 41°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 18:34:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 249°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 34°; 0%; 1°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-14; 18:35:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 34°; 0%; 1°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 18:36:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 34°; 0%; 1°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 18:37:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 34°; 0%; 1°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-14; 18:38:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 33°; 0%; 1°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-14; 18:39:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 33°; 0%; 1°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-14; 18:40:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 33°; 0%; 2°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-14; 18:41:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 33°; 0%; 2°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-14; 18:42:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 33°; 0%; 2°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-14; 18:43:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 33°; 0%; 2°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-14; 18:44:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.5%; 406°; 74°; 33°; 0%; 2°; 29°; 28°; 42°; 42°; 127°; 127°; 10991; 16827h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
