Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-13; 00:00:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 86°; 159°; 91%; 0%; 0%; 0%; 87.0%; 414°; 78°; 76°; 0%; -6°; 32°; 32°; 45°; 43°; 127°; 127°; 11048; 16921h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.66A; 
2025-01-13; 17:49:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 100.0%; 402°; 72°; 34°; 0%; -4°; 32°; 34°; 45°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 17:50:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 34°; 0%; -4°; 32°; 35°; 45°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 17:51:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 34°; 0%; -4°; 32°; 36°; 45°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 17:52:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 34°; 0%; -4°; 32°; 36°; 45°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 17:53:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 34°; 0%; -4°; 32°; 36°; 45°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 17:54:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 34°; 0%; -4°; 32°; 38°; 45°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-13; 17:55:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 34°; 0%; -4°; 32°; 29°; 45°; 47°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 17:56:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 34°; 0%; -4°; 32°; 27°; 45°; 47°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 17:57:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 34°; 0%; -4°; 32°; 26°; 45°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 17:58:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 34°; 0%; -4°; 32°; 26°; 45°; 45°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 17:59:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -4°; 32°; 28°; 45°; 44°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 18:00:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -4°; 32°; 28°; 45°; 44°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 18:01:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -4°; 32°; 28°; 45°; 43°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 18:02:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -4°; 32°; 28°; 45°; 43°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 18:03:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -4°; 32°; 28°; 45°; 42°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 18:04:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -4°; 32°; 29°; 45°; 42°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 18:05:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -4°; 32°; 30°; 45°; 42°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 18:06:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 32°; 0%; -4°; 32°; 30°; 45°; 45°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 18:07:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 32°; 0%; -4°; 32°; 31°; 45°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 18:08:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -4°; 32°; 32°; 45°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 18:09:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-13; 18:10:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -5°; 32°; 33°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 18:11:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -5°; 32°; 33°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 18:12:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -5°; 32°; 50°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 18:13:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -5°; 32°; 34°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 18:14:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -5°; 32°; 30°; 46°; 47°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 18:15:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -5°; 32°; 30°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 18:16:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -5°; 32°; 31°; 46°; 45°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 18:17:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 34°; 0%; -5°; 32°; 32°; 46°; 45°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 18:18:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -5°; 32°; 32°; 46°; 44°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-13; 18:19:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -5°; 32°; 33°; 46°; 44°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 18:20:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -5°; 32°; 33°; 46°; 44°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 18:21:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -5°; 32°; 33°; 46°; 42°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 18:22:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -5°; 32°; 33°; 46°; 42°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 18:23:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -5°; 32°; 34°; 46°; 42°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 18:24:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 33°; 0%; -5°; 32°; 34°; 46°; 44°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 18:25:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 32°; 0%; -5°; 32°; 34°; 46°; 45°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 18:26:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 32°; 0%; -5°; 32°; 35°; 46°; 45°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 18:27:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 32°; 0%; -5°; 32°; 36°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 18:28:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 32°; 0%; -5°; 32°; 36°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 18:29:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 32°; 0%; -5°; 32°; 40°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-13; 18:30:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 72°; 32°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 18:31:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 71°; 32°; 0%; -5°; 32°; 28°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 10%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 18:32:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 71°; 32°; 0%; -5°; 32°; 26°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 18:33:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 71°; 32°; 0%; -5°; 32°; 26°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-13; 18:34:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 70°; 32°; 0%; -5°; 32°; 28°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 18:35:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 70°; 32°; 0%; -5°; 32°; 30°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 18:36:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 402°; 70°; 32°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 18:37:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 70°; 32°; 0%; -6°; 32°; 32°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 18:38:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 70°; 31°; 0%; -6°; 32°; 32°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 18:39:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 69°; 31°; 0%; -6°; 32°; 32°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-13; 18:40:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 69°; 31°; 0%; -6°; 32°; 32°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-01-13; 18:41:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 69°; 31°; 0%; -6°; 32°; 32°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 18:42:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 69°; 31°; 0%; -6°; 32°; 32°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-13; 18:43:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 69°; 31°; 0%; -6°; 32°; 33°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-13; 18:44:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 69°; 31°; 0%; -6°; 32°; 34°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 18:45:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 69°; 31°; 0%; -6°; 32°; 34°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 18:46:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 69°; 31°; 0%; -6°; 32°; 40°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-13; 18:47:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 31°; 0%; -6°; 32°; 29°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 18:48:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 28°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 18:49:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 28°; 46°; 47°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 18:50:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 30°; 46°; 47°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 18:51:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 30°; 46°; 47°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 18:52:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 32°; 46°; 47°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 18:53:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 32°; 46°; 47°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 18:54:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 33°; 46°; 47°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 18:55:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 33°; 46°; 47°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 18:56:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 33°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 18:57:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 33°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 18:58:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 34°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 18:59:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 34°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-13; 19:00:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 34°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-13; 19:01:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 34°; 46°; 45°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 19:02:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 36°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 19:03:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 28°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 19:04:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 27°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-01-13; 19:05:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 28°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 19:06:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 29°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 19:07:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 31°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 19:08:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 32°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 19:09:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 33°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 19:10:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 402°; 68°; 30°; 0%; -6°; 32°; 34°; 46°; 46°; 127°; 127°; 11049; 16923h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
