Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-03-18; 00:00:58; übergangsbetr.;    Heizen      ; 1; 0; 77°; 133°; 124°; 58%; 35%; 44%; 60%; 85.0%; 416°; 34°; 26°; 51%; -4°; 31°; 36°; 43°; 43°; 127°; 127°; 11159; 17106h; 34°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.52A; 
2025-03-18; 19:22:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 2°; 28°; 38°; 40°; 34°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 19:23:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 2°; 28°; 38°; 40°; 44°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 19:24:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 2°; 28°; 38°; 40°; 51°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-03-18; 19:25:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 2°; 28°; 38°; 40°; 48°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 19:26:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 2°; 28°; 38°; 40°; 37°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 19:27:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 2°; 28°; 38°; 40°; 32°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.32A; 
2025-03-18; 19:28:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 2°; 28°; 38°; 40°; 30°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 19:29:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 2°; 28°; 38°; 40°; 37°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 19:30:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 2°; 28°; 38°; 40°; 47°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 19:31:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 2°; 28°; 38°; 40°; 53°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-03-18; 19:32:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 1°; 29°; 38°; 41°; 42°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 19:33:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 1°; 29°; 38°; 41°; 34°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 19:34:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 1°; 29°; 38°; 41°; 30°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 19:35:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 1°; 29°; 38°; 41°; 34°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 19:36:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 1°; 29°; 38°; 41°; 45°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 19:37:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 1°; 29°; 38°; 41°; 53°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 19:38:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 1°; 29°; 38°; 41°; 44°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-03-18; 19:39:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 1°; 29°; 38°; 42°; 34°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.32A; 
2025-03-18; 19:40:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 0°; 29°; 38°; 42°; 30°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 19:41:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 0°; 29°; 38°; 42°; 36°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 19:42:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 0°; 29°; 38°; 42°; 48°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 19:43:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 0°; 29°; 38°; 42°; 53°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-03-18; 19:44:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 0°; 29°; 38°; 42°; 40°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 19:45:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 0°; 29°; 38°; 42°; 32°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-03-18; 19:46:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 0°; 29°; 38°; 42°; 33°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 19:47:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 32°; 0%; 0°; 29°; 38°; 42°; 45°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 19:48:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 29°; 38°; 42°; 53°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 19:49:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 29°; 38°; 42°; 41°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 19:50:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 29°; 38°; 42°; 32°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 19:51:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 30°; 38°; 42°; 34°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 19:52:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 30°; 38°; 42°; 46°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 19:53:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 30°; 38°; 42°; 54°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 19:54:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 30°; 38°; 42°; 39°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 19:55:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 30°; 38°; 42°; 31°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 19:56:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 30°; 38°; 42°; 36°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 19:57:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 30°; 38°; 42°; 50°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 19:58:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 30°; 38°; 42°; 52°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 19:59:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 30°; 38°; 42°; 37°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 20:00:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 30°; 38°; 42°; 31°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 20:01:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 30°; 38°; 42°; 38°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 20:02:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 30°; 38°; 42°; 50°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 20:03:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 30°; 38°; 42°; 52°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.32A; 
2025-03-18; 20:04:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 30°; 38°; 42°; 38°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 20:05:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 30°; 38°; 42°; 32°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-03-18; 20:06:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 30°; 38°; 42°; 36°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 20:07:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 30°; 38°; 42°; 48°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 20:08:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 31°; 0%; 0°; 30°; 38°; 42°; 54°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 20:09:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 30°; 0%; 0°; 30°; 38°; 42°; 44°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 20:10:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 30°; 0%; 0°; 30°; 38°; 42°; 34°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 20:11:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 30°; 0%; 0°; 30°; 38°; 42°; 32°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-03-18; 20:12:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 30°; 0%; 0°; 30°; 38°; 42°; 38°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 20:13:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 404°; 72°; 30°; 0%; 0°; 30°; 38°; 42°; 48°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 20:14:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -0°; 30°; 38°; 42°; 54°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 20:15:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -0°; 30°; 38°; 42°; 42°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 20:16:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -0°; 30°; 38°; 42°; 33°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 20:17:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -0°; 30°; 38°; 42°; 32°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 20:18:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -0°; 30°; 38°; 42°; 42°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 20:19:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -0°; 30°; 38°; 42°; 51°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 20:20:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -0°; 30°; 38°; 42°; 50°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 20:21:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -0°; 30°; 38°; 42°; 36°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 20:22:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -0°; 30°; 38°; 42°; 31°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 20:23:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -0°; 30°; 38°; 42°; 37°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 20:24:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -0°; 30°; 38°; 42°; 48°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 20:25:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -0°; 30°; 38°; 42°; 53°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 20:26:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -0°; 30°; 38°; 42°; 39°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 20:27:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -0°; 30°; 38°; 42°; 32°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 20:28:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -0°; 30°; 38°; 42°; 35°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 20:29:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -0°; 30°; 38°; 42°; 46°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 20:30:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -1°; 30°; 38°; 42°; 54°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 20:31:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -1°; 30°; 38°; 42°; 42°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-18; 20:32:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -1°; 30°; 38°; 42°; 32°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 20:33:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -1°; 30°; 38°; 42°; 33°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.32A; 
2025-03-18; 20:34:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -1°; 30°; 38°; 42°; 46°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 20:35:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -1°; 30°; 38°; 42°; 54°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-18; 20:36:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -1°; 30°; 38°; 42°; 42°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 20:37:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -1°; 30°; 38°; 42°; 32°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 20:38:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -1°; 30°; 38°; 42°; 34°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.32A; 
2025-03-18; 20:39:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 71°; 30°; 0%; -1°; 30°; 38°; 42°; 46°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-18; 20:40:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 70°; 30°; 0%; -1°; 30°; 38°; 42°; 53°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-18; 20:41:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 70°; 30°; 0%; -1°; 30°; 38°; 42°; 41°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.32A; 
2025-03-18; 20:42:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 70°; 30°; 0%; -1°; 30°; 38°; 42°; 32°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-18; 20:43:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 69°; 30°; 0%; -1°; 30°; 38°; 42°; 37°; 127°; 127°; 11160; 17109h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.32A; 
