Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-09; 00:00:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 104°; 158°; 100%; 0%; 0%; 0%; 87.3%; 424°; 78°; 77°; 0%; -0°; 30°; 29°; 40°; 40°; 127°; 127°; 11040; 16908h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.28A; 
2025-01-09; 19:06:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 38°; 0%; 9°; 26°; 26°; 36°; 35°; 127°; 127°; 11041; 16909h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 19:07:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 38°; 0%; 9°; 26°; 26°; 36°; 35°; 127°; 127°; 11041; 16909h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 19:08:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 38°; 0%; 9°; 26°; 26°; 36°; 35°; 127°; 127°; 11041; 16909h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 19:09:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 38°; 0%; 9°; 26°; 26°; 36°; 35°; 127°; 127°; 11041; 16909h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 19:10:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 38°; 0%; 9°; 26°; 26°; 36°; 35°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 19:11:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 38°; 0%; 8°; 26°; 26°; 36°; 35°; 127°; 127°; 11041; 16909h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.32A; 
2025-01-09; 19:12:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 38°; 0%; 8°; 26°; 26°; 36°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 19:13:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 37°; 0%; 8°; 26°; 26°; 36°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 19:14:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 37°; 0%; 8°; 26°; 26°; 36°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 19:15:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 37°; 0%; 8°; 26°; 26°; 36°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 19:16:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 37°; 0%; 8°; 26°; 26°; 36°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 19:17:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 37°; 0%; 8°; 26°; 26°; 36°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 19:18:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 37°; 0%; 8°; 26°; 26°; 36°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 19:19:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 37°; 0%; 8°; 26°; 26°; 36°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 19:20:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 8°; 26°; 26°; 36°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 19:21:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 8°; 26°; 26°; 36°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 19:22:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 7°; 26°; 26°; 36°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 19:23:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 7°; 26°; 26°; 36°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 19:24:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 7°; 26°; 26°; 36°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-09; 19:25:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 7°; 26°; 26°; 36°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 19:26:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 7°; 26°; 26°; 36°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 19:27:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 7°; 26°; 26°; 37°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 19:28:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 6°; 26°; 26°; 37°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 19:29:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 6°; 26°; 26°; 37°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 19:30:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 6°; 26°; 26°; 37°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 19:31:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 6°; 26°; 26°; 37°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 19:32:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 6°; 26°; 26°; 37°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 19:33:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 6°; 26°; 26°; 37°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 19:34:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 6°; 26°; 26°; 37°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 19:35:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 6°; 26°; 26°; 37°; 36°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 19:36:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 6°; 26°; 26°; 38°; 37°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 19:37:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 6°; 26°; 26°; 38°; 37°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 19:38:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 6°; 26°; 26°; 38°; 37°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 19:39:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 6°; 26°; 26°; 38°; 37°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 19:40:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 6°; 26°; 26°; 38°; 37°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 19:41:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 19:42:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 19:43:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 19:44:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 36°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 19:45:27; übergangsbetr.;   Brenner Aus  ; 3; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 74.9%; 405°; 74°; 35°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 7.00A; 
2025-01-09; 19:46:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 35°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 19:47:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 35°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 19:48:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 35°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 19:49:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 35°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 19:50:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 35°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 19:51:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 35°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 19:52:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 35°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.32A; 
2025-01-09; 19:53:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 34°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 19:54:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 34°; 0%; 6°; 26°; 26°; 38°; 37°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 19:55:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 34°; 0%; 6°; 26°; 26°; 38°; 37°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 19:56:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 34°; 0%; 6°; 26°; 26°; 38°; 37°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.32A; 
2025-01-09; 19:57:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 34°; 0%; 6°; 26°; 26°; 38°; 37°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 19:58:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 34°; 0%; 6°; 26°; 26°; 38°; 37°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 19:59:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 34°; 0%; 6°; 26°; 26°; 38°; 37°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 20:00:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 34°; 0%; 6°; 26°; 26°; 38°; 37°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 20:01:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 34°; 0%; 5°; 27°; 26°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 20:02:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 34°; 0%; 5°; 27°; 26°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 20:03:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 34°; 0%; 5°; 27°; 26°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-09; 20:04:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 34°; 0%; 5°; 27°; 27°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 20:05:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 34°; 0%; 5°; 27°; 27°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 20:06:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 34°; 0%; 5°; 27°; 27°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 20:07:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 34°; 0%; 5°; 27°; 26°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 20:08:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 34°; 0%; 5°; 27°; 26°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 20:09:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 34°; 0%; 5°; 27°; 27°; 38°; 39°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 20:10:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 34°; 0%; 5°; 27°; 27°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 20:11:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 34°; 0%; 5°; 27°; 27°; 38°; 37°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 20:12:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 33°; 0%; 4°; 27°; 26°; 38°; 37°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 20:13:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 33°; 0%; 4°; 27°; 27°; 38°; 37°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 20:14:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 33°; 0%; 4°; 27°; 27°; 38°; 37°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 20:15:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 33°; 0%; 4°; 27°; 27°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-09; 20:16:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 33°; 0%; 4°; 27°; 27°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 20:17:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 33°; 0%; 4°; 27°; 27°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 20:18:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 33°; 0%; 4°; 27°; 27°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 20:19:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 33°; 0%; 4°; 27°; 27°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 20:20:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 33°; 0%; 4°; 27°; 27°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-01-09; 20:21:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 33°; 0%; 4°; 27°; 27°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 20:22:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 33°; 0%; 4°; 27°; 27°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-09; 20:23:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 33°; 0%; 4°; 27°; 27°; 38°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 20:24:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 33°; 0%; 4°; 28°; 27°; 39°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 20:25:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 74°; 32°; 0%; 4°; 28°; 27°; 39°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 20:26:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 100.0%; 405°; 74°; 32°; 0%; 4°; 28°; 27°; 39°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 20:27:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 100.0%; 405°; 74°; 32°; 0%; 4°; 28°; 27°; 39°; 38°; 127°; 127°; 11041; 16909h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
