Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-10-22; 06:26:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 85.5%; 405°; 74°; 54°; 0%; 9°; 26°; 24°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 06:27:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 85.5%; 405°; 74°; 54°; 0%; 9°; 26°; 24°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 06:28:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 85.5%; 405°; 74°; 54°; 0%; 9°; 26°; 25°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 06:29:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 85.5%; 405°; 74°; 54°; 0%; 9°; 26°; 25°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 06:30:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 85.5%; 405°; 74°; 54°; 0%; 9°; 26°; 26°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-10-22; 06:31:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 85.5%; 405°; 74°; 54°; 0%; 9°; 26°; 26°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 06:32:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 85.5%; 405°; 74°; 54°; 0%; 9°; 26°; 26°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 06:33:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 85.5%; 405°; 74°; 53°; 0%; 9°; 26°; 27°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 06:34:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 85.5%; 405°; 74°; 53°; 0%; 9°; 26°; 28°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 06:35:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 85.5%; 405°; 74°; 53°; 0%; 9°; 26°; 28°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 06:36:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 85.5%; 405°; 74°; 53°; 0%; 9°; 26°; 29°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 06:37:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 85.5%; 405°; 74°; 53°; 0%; 9°; 26°; 30°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 06:38:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 249°; 73%; 0%; 0%; 0%; 85.5%; 405°; 74°; 52°; 0%; 9°; 26°; 30°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 06:39:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 248°; 73%; 0%; 0%; 0%; 85.5%; 405°; 74°; 52°; 0%; 9°; 26°; 31°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 06:40:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 85.5%; 405°; 74°; 52°; 0%; 9°; 26°; 32°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 06:41:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 85.5%; 405°; 74°; 52°; 0%; 9°; 26°; 32°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 06:42:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 85.5%; 405°; 74°; 52°; 0%; 9°; 26°; 32°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 06:43:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 85.5%; 405°; 74°; 52°; 0%; 9°; 26°; 32°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-10-22; 06:44:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 85.5%; 405°; 74°; 51°; 0%; 9°; 26°; 33°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 06:45:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 85.5%; 405°; 74°; 51°; 0%; 9°; 26°; 33°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 12%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 06:46:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 85.5%; 405°; 74°; 51°; 0%; 9°; 26°; 34°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 06:47:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 85.5%; 405°; 74°; 50°; 0%; 9°; 26°; 34°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 06:48:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 85.5%; 405°; 74°; 50°; 0%; 9°; 26°; 34°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 06:49:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 85.5%; 405°; 72°; 50°; 0%; 9°; 26°; 34°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-10-22; 06:50:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 85.5%; 405°; 72°; 50°; 0%; 9°; 26°; 34°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 06:51:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 85.5%; 405°; 72°; 50°; 0%; 9°; 26°; 34°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 06:52:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 85.5%; 405°; 72°; 50°; 0%; 9°; 26°; 35°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 06:53:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 13%; 0%; 0%; 0%; 85.5%; 405°; 72°; 50°; 0%; 9°; 26°; 35°; 31°; 31°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 06:54:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 18%; 0%; 0%; 0%; 85.5%; 405°; 72°; 50°; 0%; 9°; 26°; 36°; 31°; 31°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 06:55:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 20%; 0%; 0%; 0%; 85.5%; 405°; 72°; 50°; 0%; 9°; 26°; 36°; 31°; 31°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 06:56:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 24%; 0%; 0%; 0%; 85.5%; 405°; 72°; 50°; 0%; 9°; 26°; 36°; 31°; 31°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 06:57:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 27%; 0%; 0%; 0%; 85.5%; 405°; 72°; 49°; 0%; 9°; 26°; 36°; 31°; 32°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 06:58:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 30%; 0%; 0%; 0%; 85.5%; 405°; 72°; 49°; 0%; 9°; 26°; 36°; 31°; 32°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 06:59:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 34%; 0%; 0%; 0%; 85.5%; 405°; 72°; 49°; 0%; 9°; 26°; 36°; 31°; 32°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 07:00:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 37%; 0%; 0%; 0%; 85.5%; 405°; 72°; 49°; 0%; 9°; 26°; 36°; 31°; 32°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-10-22; 07:01:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 40%; 0%; 0%; 0%; 85.5%; 405°; 72°; 49°; 0%; 9°; 26°; 36°; 31°; 32°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 07:02:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 44%; 0%; 0%; 0%; 85.5%; 405°; 72°; 48°; 0%; 9°; 26°; 36°; 31°; 32°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-10-22; 07:03:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 47%; 0%; 0%; 0%; 85.5%; 405°; 72°; 48°; 0%; 9°; 26°; 36°; 31°; 32°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 07:04:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 50%; 0%; 0%; 0%; 85.5%; 405°; 72°; 48°; 0%; 9°; 26°; 36°; 31°; 32°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 07:05:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 54%; 0%; 0%; 0%; 85.5%; 405°; 72°; 48°; 0%; 9°; 26°; 36°; 31°; 32°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 07:06:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 57%; 0%; 0%; 0%; 85.5%; 405°; 72°; 48°; 0%; 9°; 26°; 36°; 31°; 32°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-10-22; 07:07:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 60%; 0%; 0%; 0%; 85.5%; 405°; 72°; 48°; 0%; 9°; 26°; 36°; 31°; 32°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 07:08:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 64%; 0%; 0%; 0%; 85.5%; 405°; 72°; 48°; 0%; 9°; 26°; 36°; 31°; 32°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 07:09:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 67%; 0%; 0%; 0%; 85.5%; 405°; 72°; 48°; 0%; 9°; 26°; 36°; 31°; 32°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 07:10:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 70%; 0%; 0%; 0%; 85.5%; 405°; 72°; 48°; 0%; 9°; 26°; 36°; 31°; 32°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 07:11:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 85.5%; 405°; 72°; 48°; 0%; 9°; 26°; 36°; 31°; 32°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 07:12:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 85.5%; 405°; 72°; 48°; 0%; 9°; 26°; 36°; 31°; 32°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-10-22; 07:13:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 85.5%; 405°; 72°; 48°; 0%; 9°; 26°; 36°; 31°; 32°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 07:14:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 85.5%; 405°; 72°; 48°; 0%; 9°; 26°; 36°; 31°; 32°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-10-22; 07:15:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 85.5%; 405°; 72°; 48°; 0%; 9°; 26°; 36°; 31°; 32°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 07:16:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 85.5%; 405°; 72°; 47°; 0%; 9°; 26°; 36°; 31°; 31°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 07:17:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 85.5%; 405°; 72°; 47°; 0%; 10°; 26°; 36°; 31°; 31°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 12%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 07:18:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 85.5%; 405°; 72°; 47°; 0%; 9°; 26°; 36°; 31°; 31°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.32A; 
2024-10-22; 07:19:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 85.5%; 405°; 72°; 47°; 0%; 9°; 26°; 36°; 31°; 31°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 12%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 07:20:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 85.5%; 405°; 72°; 47°; 0%; 9°; 26°; 36°; 31°; 31°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 07:21:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 85.5%; 405°; 72°; 47°; 0%; 9°; 26°; 36°; 31°; 31°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 07:22:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 85.5%; 405°; 72°; 47°; 0%; 9°; 26°; 36°; 31°; 31°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 07:23:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 85.5%; 405°; 72°; 47°; 0%; 9°; 26°; 36°; 31°; 31°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 07:24:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 47°; 0%; 9°; 26°; 36°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 07:25:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 47°; 0%; 9°; 26°; 36°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 07:26:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 47°; 0%; 9°; 26°; 36°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 07:27:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 47°; 0%; 9°; 26°; 36°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 07:28:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 47°; 0%; 9°; 26°; 36°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 07:29:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 36°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 07:30:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 36°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 07:31:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 36°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 07:32:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 37°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 07:33:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 36°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 07:34:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 37°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 07:35:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 36°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 07:36:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 36°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-10-22; 07:37:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 36°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 07:38:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 37°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 07:39:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 36°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 07:40:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 37°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 07:41:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 37°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 07:42:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 37°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 07:43:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 37°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-10-22; 07:44:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 36°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 07:45:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 37°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 07:46:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 36°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 07:47:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 37°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 07:48:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 55°; 65°; 71%; 0%; 0%; 0%; 85.5%; 405°; 72°; 46°; 0%; 9°; 26°; 36°; 31°; 30°; 127°; 127°; 10914; 16699h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
