Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-04-21; 05:51:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 68°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 05:52:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 68°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 05:53:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 68°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 05:54:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 68°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 05:55:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 68°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 05:56:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 68°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 05:57:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 68°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 05:58:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 68°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 05:59:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 68°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 06:00:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 06:01:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:02:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 06:03:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 06:04:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 06:05:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:06:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 06:07:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:08:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:09:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 06:10:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-04-21; 06:11:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:12:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 06:13:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:14:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 06:15:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 06:16:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:17:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:18:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:19:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 06:20:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:21:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:22:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 06:23:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:24:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 06:25:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:26:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 06:27:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-04-21; 06:28:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:29:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:30:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 06:31:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 06:32:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:33:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:34:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 06:35:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:36:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:37:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:38:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:39:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 67°; 54°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 06:40:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 67°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:41:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:42:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:43:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:44:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 06:45:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 06:46:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:47:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:48:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 06:49:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:50:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:51:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 06:52:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 06:53:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 06:54:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:55:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:56:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 06:57:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:58:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 06:59:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 07:00:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 07:01:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 07:02:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 07:03:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 07:04:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 07:05:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-04-21; 07:06:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 07:07:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 07:08:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-04-21; 07:09:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 27°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 07:10:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-04-21; 07:11:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 07:12:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-04-21; 07:13:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 83.3%; 404°; 66°; 53°; 0%; 8°; 0°; 28°; 0°; 28°; 127°; 127°; 11191; 17159h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
